FID,OBJECTID_1,id,ID_FIETS,X,Y,OBJECTID,tblalgemen,IDfietsens,MCSCode,MCSCodefie,MCSCodef_1,tblintermo,Positie,Betalend,Toegangsco,Afgesloten,Typevanafs,Eigenaarte,Infrastruc,Plaatsenfi,Plaatsen_1,Plaatsenba,Plaatsen_2,Plaatsenbr,Plaatsen_3,Plaatsenel,Plaatsen_4,Plaatsen_5,Plaatsen_6,Plaatsento,Plaatsen_7,Plaatsen_8,Camerabewa,voldoendev,X_WGS,Y_WGS
441,442,989,989,"189215,088 m","166605,977 m",0,Tienen,989,20360048018,0, ,Fietsenstalling f1,F1 - Spoorwegstraat,0,0,0,Hek,NMBS,Overdekt,171,66,0,0,0,0,0,0,0,0,237,237,0,-1,1,"4° 27' 0,217"" E","51° 27' 49,269"" N"
442,443,990,990,"189264,187 m","166457,255 m",0,Tienen,990,20360048018,0, ,Fietsenstalling f2,F2 - Handelstraat,0,0,0, ,NMBS,Overdekt,56,0,0,0,3,0,0,0,0,0,59,56,3,-1,1,"4° 27' 1,196"" E","51° 27' 45,242"" N"
443,444,424,424,"189330,378 m","166495,935 m",0,Tienen,424,20360048018,20150008213, ,Fietsenstalling f1,F1 -  Frans Segersstraat,0,0,0, ,NMBS,Openlucht,236,0,0,0,6,0,0,0,0,0,242,236,6,0,1,"4° 29' 37,628"" E","51° 9' 50,241"" N"
444,445,366,366,"194210,872 m","162505,538 m",0,Ezemaal,366,20360054009,20150008212, ,Fietsenstalling f2,F2 - Heuvelstraat,0,0,0, ,NMBS,Openlucht,130,0,0,0,0,0,0,0,0,0,130,130,0,0,1,"4° 29' 36,175"" E","51° 9' 49,664"" N"
445,446,366,366,"194216,881 m","162497,527 m",0,Ezemaal,366,20360054009,0, ,Fietsenstalling f1,F1 - aan SG en perron 1,0,0,0, ,NMBS,Openlucht,600,0,6,0,6,0,0,0,0,0,612,606,6,1,1,"4° 33' 33,759"" E","51° 8' 10,347"" N"
446,447,878,878,"194208,238 m","162486,438 m",0,Ezemaal,878,20360054009,0, ,Fietsenstalling f4,"F4 - overdekte plaatsen, bij onderdoorgang",0,0,0, ,NMBS,Openlucht,210,0,0,0,3,0,0,0,0,0,213,210,3,1,1,"4° 33' 41,748"" E","51° 8' 11,353"" N"
447,448,408,408,"197136,925 m","161695,762 m",0,Neerwinden,408,20360058006,0, ,Fietsenstalling f2,F2 - bij parking A2,0,0,0, ,NMBS,Openlucht,0,281,0,0,0,0,0,0,0,0,281,281,0,1,1,"4° 33' 36,254"" E","51° 8' 12,335"" N"
448,449,966,966,"197138,627 m","161671,478 m",0,Neerwinden,966,20360058006,0, ,Fietsenstalling f2,F2 - bij parking A2,0,0,0, ,NMBS,Openlucht,0,281,0,0,0,0,0,0,0,0,281,281,0,1,1,"4° 33' 37,877"" E","51° 8' 12,437"" N"
449,450,392,392,"200187,142 m","159974,943 m",0,Landen,392,20360061023,0, ,Fietsenstalling f2,F2 - bij parking A2,0,0,0, ,NMBS,Openlucht,0,281,0,0,0,0,0,0,0,0,281,281,0,1,1,"4° 33' 38,477"" E","51° 8' 12,839"" N"
450,451,931,931,"200144,555 m","159987,304 m",0,Landen,931,20360061023,0, ,Fietsenstalling f7,F7 - blue bike rekken,0,0,0, ,NMBS,Open lucht,0,8,0,0,0,0,0,0,0,0,8,8,0,0,0,"4° 33' 36,007"" E","51° 8' 10,410"" N"
451,452,864,864,"149401,551 m","197808,903 m",0,Boom,864,20520033814,20150019010, ,Fietsenstalling f2,"F2 - bij parking C1, aan kerk",0,0,0, ,Stad/Gemeente,Overdekt,30,0,0,0,4,0,0,0,0,0,34,30,4,0,1,"4° 36' 59,097"" E","51° 9' 5,339"" N"
452,453,353,353,"149482,192 m","197913,761 m",0,Boom,353,20520033814,20150019009, ,Fietsenstalling f1,F1 - bij parking A2,0,0,0, ,NMBS,Overdekt (luifel),112,26,0,0,0,0,0,0,0,0,138,138,0,0,1,"4° 37' 1,983"" E","51° 9' 5,126"" N"
453,454,409,409,"147890,311 m","200154,156 m",0,Niel,409,20520037309,0, ,Fietsenstalling f1,F1 - Dubbelzijdige fietsenstalling,0,0,0, ,NMBS,Overdekt,112,0,0,0,0,0,0,0,0,0,112,112,0,0,1,"4° 44' 42,985"" E","51° 9' 57,732"" N"
454,455,409,409,"147890,986 m","200160,128 m",0,Niel,409,20520037309,0, ,Fietsenstalling f2,F2 - Enkelzijdige fietsenstalling,0,0,0, ,NMBS,Overdekt,140,0,0,0,0,0,0,0,0,0,140,140,0,0,1,"4° 44' 38,524"" E","51° 9' 57,715"" N"
455,456,416,416,"147993,720 m","201731,075 m",0,Schelle,416,20520039005,0, ,Fietsenstalling f1,F1 - rechts van stationsgebouw,0,0,0, ,NMBS,Overdekt,168,0,0,0,0,6,0,0,0,0,174,168,6,0,1,"4° 49' 41,165"" E","51° 10' 54,254"" N"
456,457,978,978,"148013,600 m","201690,357 m",0,Schelle,978,20520039005,0, ,Fietsenstalling f3,F3 - ex-goederenkoer,0,0,0, ,NMBS,Overdekt,84,454,0,0,0,3,0,0,0,0,541,538,3,0,1,"4° 49' 36,103"" E","51° 10' 51,997"" N"
457,458,375,375,"147867,984 m","202895,957 m",0,Hemiksem,375,20520040213,2015004006, ,Fietsenstalling f1,"F1 - links van stationsgebouw, Hondstraat",0,0,0, ,NMBS,Overdekt,192,0,0,0,0,0,0,0,0,0,192,192,0,0,1,"4° 54' 1,256"" E","51° 10' 28,308"" N"
458,459,904,904,"147872,638 m","202941,573 m",0,Hemiksem,904,20520040213,20150040009, ,Fietsenstalling f2,"F2 - rechts van stationsgebouw, Stationsplein",0,0,0, ,NMBS,Overdekt,92,0,0,0,0,0,0,0,0,0,92,92,0,0,1,"4° 54' 4,494"" E","51° 10' 28,034"" N"
459,460,381,381,"148531,962 m","208092,187 m",0,Hoboken-polder,381,20520045509,20150055018, ,Fietsenstalling F1,F1 - Hangarstraat,0,0,0, ,NMBS,Overdekt (luifel),192,0,0,0,0,0,0,0,0,0,192,192,0,0,1,"5° 6' 45,931"" E","51° 11' 27,000"" N"
460,461,913,913,"148549,935 m","208074,875 m",0,Hoboken-polder,913,20520045509,0, ,Fietsenstalling F3,F3 - Stationsplein,0,0,0, ,NMBS,Overdekt,336,0,0,0,8,0,0,0,0,0,344,336,8,0,1,"5° 6' 53,636"" E","51° 11' 28,719"" N"
461,462,386,386,"149411,674 m","188945,214 m",0,Kapelle-op-den-bos,386,20530030814,20150060009, ,Fietsenstalling F1,F1 - Stationsstraat,0,0,0, ,NMBS,Overdekt,140,0,0,0,0,0,0,0,0,0,140,140,0,0,1,"5° 9' 51,460"" E","51° 10' 9,819"" N"
462,463,386,386,"149394,732 m","188942,579 m",0,Kapelle-op-den-bos,386,20530030814,0, ,Fietsenstalling f2,F2 - perron 2,0,0,0, ,NMBS,Open lucht,0,18,0,0,0,0,0,0,0,0,18,18,0,0,1,"5° 24' 26,314"" E","50° 57' 23,126"" N"
463,464,916,916,"149325,644 m","188934,860 m",0,Kapelle-op-den-bos,916,20530030814,20211010004, ,Fietsenstalling f1,F1 - perron 1 bij parking,0,0,0, ,NMBS,Overdekt (luifel),0,48,0,0,0,0,0,0,0,0,48,48,0,0,1,"5° 24' 24,522"" E","50° 57' 22,047"" N"
464,465,916,916,"149314,537 m","188934,296 m",0,Kapelle-op-den-bos,916,20530030814,0, ,Fietsenstalling F1,F1 - Europalaan,0,0,0, ,NMBS,Openlucht,0,120,0,0,0,0,0,0,0,0,120,120,0,0,1,"5° 29' 45,614"" E","50° 58' 3,114"" N"
465,466,916,916,"149300,795 m","188933,166 m",0,Kapelle-op-den-bos,916,20530030814,0, ,Fietsenstalling F2,F2 - Europalaan,0,0,0,Hek,NMBS,Overdekt (luifel),166,0,0,0,0,0,0,0,0,0,166,166,0,0,1,"5° 29' 44,809"" E","50° 58' 2,923"" N"
466,467,379,379,"161867,882 m","187519,465 m",0,Hever,379,20530045009,0, ,Fietsenstalling F1,F1 - Toegang perron 1,0,0,0, ,NMBS,Openlucht,0,6,0,0,0,0,0,0,0,0,6,6,0,0,-1,"4° 24' 56,104"" E","50° 54' 29,210"" N"
467,468,910,910,"161850,351 m","187501,745 m",0,Hever,910,20530045009,0, ,Fietsenstalling F6,F6 - Blue Bike,0,0,0, ,NMBS,Openlucht,0,26,0,0,0,0,0,0,0,0,26,26,0,-1,-1,"4° 25' 54,362"" E","50° 55' 31,081"" N"
468,469,354,354,"164393,570 m","185754,617 m",0,Boortmeerbeek,354,20530047609,0, ,Fietsenstalling F1,F1 - bewaakte stalling aan fietspunt,-1,-1,-1,Hek,NMBS,Overdekt (luifel),172,0,0,0,0,0,0,0,0,0,172,172,0,-1,1,"4° 25' 54,041"" E","50° 55' 31,423"" N"
469,470,865,865,"164386,763 m","185786,723 m",0,Boortmeerbeek,865,20530047609,0, ,Fietsenstalling F2,F2 - Benoit Hanssenlaan,1,1,0,Groenzone,NMBS,Openlucht,0,284,0,0,0,0,0,0,0,0,284,284,0,0,1,"4° 25' 55,126"" E","50° 55' 33,239"" N"
470,471,369,369,"167219,731 m","184027,537 m",0,Haacht,369,20530051012,0, ,Fietsenstalling F3,F3 - aan busperrons,0,0,-1,Hek,NMBS,Openlucht,0,108,0,0,0,0,0,0,0,0,108,108,0,0,1,"4° 25' 51,858"" E","50° 55' 28,369"" N"
471,472,887,887,"167154,855 m","184051,032 m",0,Haacht,887,20530051012,0, ,Fietsenstalling f1,F1 - kant stationsgebouw,0,0,0, ,NMBS,Overdekt,142,0,0,0,8,0,0,0,0,0,150,142,8,0,1,"4° 27' 22,323"" E","50° 57' 33,890"" N"
472,473,888,888,"167117,178 m","184031,029 m",0,Haacht,888,20530051012,0, ,Fietsenstalling f2,F2 - Houtemsestraat,0,0,0, ,NMBS,Overdekt,56,14,0,0,4,0,0,0,0,0,74,70,4,0,1,"4° 27' 24,415"" E","50° 57' 32,763"" N"
473,474,431,431,"169002,547 m","183108,714 m",0,Wespelaar-tildonk,431,20530053013,0, ,Fietsenstalling f1,"F1 - Stationsplein, naast stationsgebouw",0,0,0, ,NMBS,Overdekt,154,42,0,0,8,0,0,0,0,0,204,196,8,0,1,"4° 28' 11,543"" E","50° 58' 41,690"" N"
474,475,431,431,"169020,157 m","183094,320 m",0,Wespelaar-tildonk,431,20530053013,0, ,Fietsenstalling f3,F3 - stationsplein,0,0,0, ,NMBS,Open lucht,0,6,0,0,0,0,0,0,0,0,6,6,0,0,1,"4° 28' 11,701"" E","50° 58' 42,172"" N"
475,476,1006,1006,"168951,408 m","183121,752 m",0,Wespelaar-tildonk,1006,20530053013,0, ,Fietsenstalling f2,"F2 - Heidestraat, bij onderdoorgang",0,0,0, ,NMBS,Overdekt,40,0,0,0,6,0,0,0,0,0,46,40,6,0,1,"4° 28' 8,558"" E","50° 58' 41,501"" N"
476,477,370,370,"170739,189 m","181584,722 m",0,Hambos,370,20530055005,0, ,Fietsenstalling f6,F6 - Blue Bike voor het station,1,1,1,Gebouw,NMBS,Overdekt,58,0,0,0,0,0,0,0,0,0,58,58,0,0,0,"4° 28' 53,999"" E","51° 1' 5,984"" N"
477,478,1009,1009,"173404,324 m","179185,090 m",0,Wijgmaal,1009,20530059005,0, ,Fietsenstalling f3,F3 - naast stationsgebouw kant brug,0,0,1,Gebouw,NMBS,Open lucht,120,476,0,0,0,8,0,0,0,0,604,596,8,0,1,"4° 28' 51,457"" E","51° 1' 3,639"" N"
478,479,1008,1008,"173414,359 m","179171,597 m",0,Wijgmaal,1008,20530059005,0, ,Fietsenstalling f1,F1 -  parking (kant CW),0,0,1,Gebouw,NMBS,Overdekt,434,0,0,0,10,0,0,0,0,0,444,434,10,1,1,"4° 28' 59,550"" E","51° 1' 2,042"" N"
479,480,1010,1010,"173430,007 m","179184,296 m",0,Wijgmaal,1010,20530059005,0, ,Fietsenstalling f2,F2 - bewaakte stalling in stationsgebouw,1,1,1,Gebouw,NMBS,Lokaal in gebouw,118,0,0,0,11,0,0,0,0,0,129,118,11,0,1,"4° 28' 54,655"" E","51° 1' 6,167"" N"
480,481,1011,1011,"173430,347 m","179190,759 m",0,Wijgmaal,1011,20530059005,0, ,Fietsenstalling f7,F7 - thv busstation,0,0,1,Gebouw,NMBS,Open lucht,136,492,0,0,0,0,0,0,0,0,628,628,0,-1,-1,"4° 28' 57,021"" E","51° 1' 8,125"" N"
481,482,343,343,"151477,179 m","209728,992 m",0,Antwerpen-zuid,343,20590004003,0, ,Fietsenstalling f7,F7 - thv busstation,0,0,1,Gebouw,NMBS,Open lucht,136,492,0,0,0,0,0,0,0,0,628,628,0,-1,-1,"4° 28' 58,504"" E","51° 1' 9,280"" N"
482,483,854,854,"151523,574 m","209785,941 m",0,Antwerpen-zuid,854,20590004003,0, ,Fietsenstalling f5,F5 - onder de Postzegelbrug,0,0,1,Gebouw,NMBS,Overdekt,1140,0,0,0,12,0,0,0,0,0,1152,1140,12,0,1,"4° 28' 48,549"" E","51° 1' 1,618"" N"
483,484,440,440,"147341,995 m","211590,595 m",0,Zwijndrecht,440,20590009519,0, ,Fietsenstalling f5,F5 - onder de Postzegelbrug,0,0,1,Gebouw,NMBS,Overdekt,1140,0,0,0,12,0,0,0,0,0,1152,1140,12,0,1,"4° 28' 47,654"" E","51° 1' 2,098"" N"
484,485,440,440,"147352,345 m","211591,334 m",0,Zwijndrecht,440,20590009519,0, ,Fietsenstalling f1,F1 - naast stationsgebouw,0,0,0, ,NMBS,Overdekt,60,0,0,0,0,0,0,0,0,0,60,60,0,0,1,"4° 29' 21,775"" E","51° 1' 50,769"" N"
485,486,441,441,"144296,901 m","211217,406 m",0,Melsele,441,20590013006,0, ,Fietsenstalling f2,"F2 - naast ingang onderdoorgang, kant stationsgebouw",0,0,0, ,NMBS,Open lucht,0,193,0,0,0,0,0,0,0,0,193,193,0,0,1,"4° 29' 21,564"" E","51° 1' 50,507"" N"
486,487,958,958,"144294,987 m","211208,313 m",0,Melsele,958,20590013006,0, ,Fietsenstalling f3,"F3 - naast ingang onderdoorgang, kant speelgoedmuseum",0,0,0, ,NMBS,Overdekt,96,24,0,0,0,0,0,0,0,0,120,120,0,0,1,"4° 29' 17,472"" E","51° 1' 50,939"" N"
487,488,380,380,"172978,919 m","172509,347 m",0,Heverlee,380,21390003008,0, ,Fietsenstalling f1,"F1 - links van stationsgebouw, onder brug",0,0,0, ,NMBS,Overdekt,132,48,0,0,0,0,0,0,0,0,180,180,0,0,1,"4° 29' 41,676"" E","51° 4' 13,178"" N"
488,489,911,911,"173005,798 m","172487,355 m",0,Heverlee,911,21390003008,0, ,Fietsenstalling f2,"F2 - rechts van stationsgebouw, naast parking A1",0,0,0, ,NMBS,Open lucht,0,27,0,0,0,0,0,0,0,0,27,27,0,0,1,"4° 29' 41,401"" E","51° 4' 14,887"" N"
489,490,912,912,"173149,674 m","172525,669 m",0,Heverlee,912,21390003008,0, ,Fietsenstalling f3,F3 - Clemenceaustraat,0,0,0, ,NMBS,Overdekt,48,0,0,0,0,0,0,0,0,0,48,48,0,0,1,"4° 29' 39,477"" E","51° 4' 12,056"" N"
490,491,976,976,"170023,354 m","169437,309 m",0,Oud-heverlee,976,21390007001,0, ,Fietsenstalling f3,F3 - voor goederenloods,0,0,0, ,NMBS,Open lucht,0,320,0,0,0,0,0,0,0,0,320,320,0,0,1,"4° 29' 30,535"" E","51° 5' 32,571"" N"
491,492,975,975,"170046,235 m","169479,622 m",0,Oud-heverlee,975,21390007001,0, ,Fietsenstalling f2,F2 - overkant sporen,0,0,0, ,NMBS,Overdekt,96,0,0,0,0,0,0,0,0,0,96,96,0,0,1,"4° 29' 28,418"" E","51° 5' 29,501"" N"
492,493,418,418,"169936,899 m","165656,137 m",0,St-joris-weert,418,21390011014,0, ,Fietsenstalling f1, ,0,0,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 29' 31,029"" E","51° 5' 28,907"" N"
94,95,108,108,"143266,480 m","173114,877 m",0,Groot-Bijgaarden,108,30500008918,20250033720, ,Fietsenstalling f1,F1 - links van stationsgebouw,0,0,0, ,NMBS,Overdekt (luifel),286,0,0,0,0,0,0,0,0,0,286,286,0,0,1,"4° 28' 29,542"" E","51° 8' 5,490"" N"
95,96,109,109,"143293,408 m","173096,590 m",0,Groot-Bijgaarden,109,30500008918,20250033722, ,Fietsenstalling f3,F3 - rechts van stationsgebouw,0,0,0, ,NMBS,Openlucht,69,0,0,0,0,0,0,0,0,0,69,69,0,0,1,"4° 28' 30,389"" E","51° 8' 3,266"" N"
56,57,63,63,"141269,112 m","172864,787 m",0,Dilbeek,63,30500011014,20250033721, ,Fietsenstalling f2,F2 - Fabrieksstraat,0,0,0, ,Stad/Gemeente,Openlucht,372,0,0,0,0,0,0,0,0,0,372,372,0,0,1,"4° 28' 33,254"" E","51° 8' 3,810"" N"
57,58,64,64,"141303,284 m","172879,863 m",0,Dilbeek,64,30500011014,20250033721, ,Fietsenstalling f2,F2 - Fabrieksstraat,0,0,0, ,Stad/Gemeente,Openlucht,372,0,0,0,0,0,0,0,0,0,372,372,0,0,1,"4° 28' 33,832"" E","51° 8' 2,818"" N"
219,220,236,236,"138586,945 m","173013,028 m",0,St-Martens-Bodegem,236,30500013714,20250033721, ,Fietsenstalling f2,F2 - Fabrieksstraat,0,0,0, ,Stad/Gemeente,Openlucht,372,0,0,0,0,0,0,0,0,0,372,372,0,0,1,"4° 28' 34,211"" E","51° 8' 2,087"" N"
220,221,237,237,"138589,593 m","172991,154 m",0,St-Martens-Bodegem,237,30500013714,0, ,Fietsenstalling f1,F1 - Kasteelstraat (Fietsgebouw),0,0,0, ,NMBS,Overdekt,378,0,0,0,6,0,0,0,0,0,384,378,6,0,1,"4° 27' 48,281"" E","51° 9' 17,124"" N"
229,230,245,245,"135676,045 m","173821,247 m",0,Ternat,245,30500016713,0, ,Fietsenstalling f1,F1 - Kasteelstraat (Fietsgebouw),0,0,0, ,NMBS,Overdekt,378,0,0,0,6,0,0,0,0,0,384,378,6,0,1,"4° 27' 49,073"" E","51° 9' 15,687"" N"
230,231,245,245,"135645,777 m","173823,787 m",0,Ternat,245,30500016713,0, ,Fietsenstalling f1,F1 - Pleintje Deurnestraat,0,0,0, ,NMBS,Overdekt,28,0,0,0,0,0,0,0,0,0,28,28,0,0,1,"4° 26' 48,233"" E","51° 10' 58,123"" N"
231,232,245,245,"135620,059 m","173827,332 m",0,Ternat,245,30500016713,0, ,Fietsenstalling f2,F2 -  Deurnestraat,0,0,0, ,Stad/Gemeente,Open lucht,0,12,0,0,0,0,0,0,0,0,12,12,0,0,1,"4° 26' 48,013"" E","51° 10' 57,993"" N"
75,76,82,82,"132298,614 m","174709,731 m",0,Essene-Lombeek,82,30500020413,20250041744, ,Fietsenstalling F1,F1 - fietsgebouw Posthoflei-88,0,0,1,Gebouw,NMBS,Fietsgebouw,2043,0,0,0,0,0,0,0,0,0,2043,2043,0,1,1,"4° 25' 50,231"" E","51° 11' 58,855"" N"
76,77,82,82,"132308,011 m","174711,083 m",0,Essene-Lombeek,82,30500020413,0, ,Fietsenstalling f1,F1 - Lieve Gruyaertstraat,0,0,0, ,NMBS,Open lucht,0,72,0,0,0,0,0,0,0,0,72,72,0,0,1,"4° 28' 4,363"" E","51° 10' 10,518"" N"
77,78,83,83,"132260,707 m","174690,038 m",0,Essene-Lombeek,83,30500020413,0, ,Fietsenstalling f2,F2 - Weerstandsplein,0,0,0, ,NMBS,Open lucht,0,72,0,0,0,0,0,0,0,0,72,72,0,0,1,"4° 28' 2,541"" E","51° 10' 11,186"" N"
78,79,83,83,"132252,019 m","174689,780 m",0,Essene-Lombeek,83,30500020413,0, ,Fietsenstalling F2,F2 - Edgar Ryckaertsplein,0,0,0, ,Stad/Gemeente,Openlucht,0,1204,0,0,0,0,0,0,0,0,1204,1204,0,-1,1,"4° 25' 54,098"" E","51° 12' 3,650"" N"
157,158,165,165,"130786,214 m","174748,334 m",0,Liedekerke,165,30500021928,0, ,Fietsenstalling f1, ,0,0,0, , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4° 26' 48,075"" E","51° 11' 0,980"" N"
158,159,166,166,"130692,855 m","174742,830 m",0,Liedekerke,166,30500021928,0, ,Fietsenstalling f1,F1 - Karolingenstraat,0,0,0, ,NMBS,Overdekt,64,0,0,0,0,0,0,0,0,0,64,64,0,0,1,"4° 30' 44,061"" E","51° 0' 33,606"" N"
159,160,166,166,"130667,723 m","174713,197 m",0,Liedekerke,166,30500021928,0, ,Fietsenstalling f1,F1 - Karolingenstraat,0,0,0, ,NMBS,Overdekt,64,0,0,0,0,0,0,0,0,0,64,64,0,0,1,"4° 30' 44,660"" E","51° 0' 33,246"" N"
46,47,53,53,"129110,385 m","175787,955 m",0,Denderleeuw,53,30500023849,0, ,Fietsenstalling f1,F1 - Tervuursesteenweg,0,0,0, ,NMBS,Overdekt,48,0,0,0,0,0,0,0,0,0,48,48,0,0,1,"4° 29' 43,352"" E","50° 59' 19,252"" N"
47,48,54,54,"129081,810 m","175816,530 m",0,Denderleeuw,54,30500023849,0, ,Fietsenstalling f1,"F1 - Stationsplaats, bij onderdoorgang",0,0,0, ,NMBS,Overdekt,172,0,0,0,6,0,0,0,0,0,178,172,6,0,1,"4° 53' 35,006"" E","51° 14' 31,457"" N"
48,49,56,56,"128960,102 m","175680,534 m",0,Denderleeuw,56,30500023849,0, ,Fietsenstalling f2,F2 - tussen parking A1 en Steenweg,0,0,0, ,NMBS,Overdekt,77,0,0,0,4,0,0,0,0,0,81,77,4,0,1,"4° 53' 40,671"" E","51° 14' 37,411"" N"
49,50,55,55,"128972,557 m","175671,386 m",0,Denderleeuw,55,30500023849,0, ,Fietsenstalling f3,"F3 - overzijde sporen, bij onderdoorgang",0,0,0, ,NMBS,Overdekt,50,0,0,0,4,0,0,0,0,0,54,50,4,0,1,"4° 53' 32,991"" E","51° 14' 31,836"" N"
72,73,78,78,"127984,784 m","178819,371 m",0,Erembodegem,78,30500027310,0, ,Fietsenstalling f4,F4 - stationsplein,0,0,0, ,NMBS,Open lucht,172,0,0,0,0,0,0,0,0,0,172,172,0,0,1,"4° 53' 33,400"" E","51° 14' 30,354"" N"
73,74,80,80,"127960,971 m","178854,296 m",0,Erembodegem,80,30500027310,0, ,Fietsenstalling f1,F1 - op perron 1,0,0,0, ,NMBS,Open lucht,0,172,0,0,0,0,0,0,0,0,172,172,0,0,1,"4° 56' 10,648"" E","51° 19' 20,668"" N"
0,1,1,1,"126780,158 m","181465,154 m",0,Aalst,1,30500030235,0, ,Fietsenstalling f3,"F3 - Stationsstraat, voor goederenloods",0,0,0, ,Stad/Gemeente,Open lucht,0,50,0,0,0,0,0,0,0,0,50,50,0,0,1,"4° 56' 13,651"" E","51° 19' 23,699"" N"
1,2,1,1,"126758,069 m","181482,258 m",0,Aalst,1,30500030235,0, ,Fietsenstalling f3,"F3 - Stationsstraat, voor goederenloods",0,0,0, ,Stad/Gemeente,Open lucht,0,50,0,0,0,0,0,0,0,0,50,50,0,0,1,"4° 56' 10,198"" E","51° 19' 21,776"" N"
152,153,160,160,"123052,204 m","184576,108 m",0,Lede,160,30500035116,20290043911, ,Fietsenstalling f2,F2 - naast perron 2,0,0,0, ,NMBS,Openlucht,460,0,0,0,18,0,0,0,0,0,478,460,18,0,1,"4° 56' 11,011"" E","51° 19' 23,367"" N"
153,154,161,161,"123115,378 m","184521,133 m",0,Lede,161,30500035116,0, ,Fietsenstalling F1,F1 - Zagerijstraat,0,0,0, ,NMBS,Open lucht,0,54,0,0,0,0,0,0,0,0,54,54,0,0,1,"5° 28' 20,133"" E","50° 47' 4,854"" N"
212,213,229,229,"121173,993 m","186174,554 m",0,Serskamp,229,30500037608,0, ,Fietsenparking F2,F2 - Zagerijstraat,0,0,0, ,NMBS,Overdekt,27,0,0,0,0,0,0,0,0,0,27,27,0,0,0,"5° 28' 19,591"" E","50° 47' 4,990"" N"
213,214,230,230,"121193,054 m","186162,937 m",0,Serskamp,230,30500037608,0, ,Fietsenstalling F1,F1 - Zeepstraat,0,0,0, ,NMBS,Overdekt,90,0,0,0,5,0,0,0,0,0,95,90,5,0,1,"5° 30' 29,712"" E","50° 52' 9,637"" N"
204,205,224,224,"118618,805 m","188200,346 m",0,Schellebelle,224,30500040911,0, ,Fietsenstalling F2,F2 - Nieuwstraat,0,0,0, ,NMBS,Overdekt (luifel),32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"5° 30' 29,535"" E","50° 52' 7,687"" N"
205,206,225,225,"118616,112 m","188176,110 m",0,Schellebelle,225,30500040911,0, ,Fietsenstalling F3,F3 - Zeepstraat,0,0,0, ,NMBS,Overdekt,32,0,0,0,0,0,0,0,0,0,32,32,0,0,1,"5° 30' 27,886"" E","50° 52' 5,444"" N"
254,255,265,265,"115916,012 m","188043,328 m",0,Wetteren,265,30500043312,0, ,Fietsenstalling F1,F1 - Spoorstraat,0,0,0, ,NMBS,Overdekt,64,0,10,0,4,0,0,0,0,0,78,74,4,0,1,"5° 25' 7,514"" E","50° 54' 39,520"" N"
291,292,266,266,"115841,545 m","188027,825 m",0,Wetteren,266,30500043312,0, ,Fietsenstalling f1,F1 - links van stationsgebouw,0,0,0, ,NMBS,Overdekt,72,0,0,0,0,0,0,0,0,0,72,72,0,0,1,"5° 11' 1,762"" E","50° 57' 52,850"" N"
292,293,266,266,"115828,029 m","188023,983 m",0,Wetteren,266,30500043312,0, ,Fietsenstalling f2,F2 -  Stokerijstraat,0,0,0, ,NMBS,Overdekt,24,0,0,0,0,0,0,0,0,0,24,24,0,0,1,"5° 11' 0,829"" E","50° 57' 53,850"" N"
293,294,267,267,"115937,345 m","188074,069 m",0,Wetteren,267,30500043312,20350079010, ,Fietsenstalling f2,"F2 - rechts van stationsgebouw, bij parking A2",0,0,0, ,NMBS,Overdekt,68,0,0,0,8,0,0,0,0,0,76,68,8,0,1,"4° 59' 15,843"" E","51° 0' 23,872"" N"
294,295,1063,1063,"115897,579 m","188065,287 m",0,Wetteren,1063,30500043312,20350079009, ,Fietsenstalling f1,"F1 - overzijde sporen, bij parking A1",0,0,0, ,NMBS,Overdekt,84,0,0,0,0,0,0,0,0,0,84,84,0,0,1,"4° 59' 16,189"" E","51° 0' 24,542"" N"
295,296,1063,1063,"115908,162 m","188068,356 m",0,Wetteren,1063,30500043312,20350082008, ,Fietsenstalling f1,F1 - naast stationsgebouw,0,0,0, ,NMBS,Overdekt,76,0,0,0,4,0,0,0,0,0,80,76,4,0,1,"4° 56' 46,979"" E","51° 0' 36,719"" N"
143,144,153,153,"112124,690 m","186977,237 m",0,Kwatrecht,153,30500047002,20350082009, ,Fietsenstalling f2,"F2 - overzijde sporen, bij onderdoorgang",0,0,0, ,NMBS,Open lucht,56,0,0,0,0,0,0,0,0,0,56,56,0,0,1,"4° 56' 47,998"" E","51° 0' 37,570"" N"
173,174,185,185,"109920,701 m","188194,620 m",0,Melle,185,30500049819,203500881001, ,Fietsenstalling f1,F1 - op parking A1,0,0,0, ,NMBS,Open lucht,98,0,0,0,8,0,0,0,0,0,106,98,8,0,1,"4° 51' 47,937"" E","51° 0' 11,746"" N"
174,175,186,186,"109973,571 m","188147,327 m",0,Melle,186,30500049819,0, ,Fietsenstalling f2,F2 - overzijde parking,0,0,0, ,NMBS,Open lucht,0,24,0,0,0,0,0,0,0,0,24,24,0,0,1,"4° 51' 48,399"" E","51° 0' 11,136"" N"
180,181,191,191,"107569,674 m","190163,032 m",0,Merelbeke,191,30500052802,0, ,Fietsenstalling F2,F2 - rechts naast SG,0,0,-1,Andere,NMBS,Open lucht,0,288,0,0,0,0,0,0,0,0,288,288,0,0,1,"4° 49' 24,004"" E","50° 59' 9,088"" N"
